date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
5/13/2017 9:00,64.03,6.26,4858.027667,463.5657556,399.8743722,10.15333333,1.687473333,250.0015222,250.5175667,250.0654222,299.9948944,299.8110444,299.9545222,299.9275222,450.3977722,449.122,448.9145333,350.5387833,348.9396833,349.3280111,349.1886889,66.19,1.13
5/13/2017 10:00,64.03,6.26,5242.349794,477.2141611,399.5919056,10.10649333,1.721699722,250.0484944,250.1618333,249.9418278,299.9482333,300.004,299.9817611,300.1390833,451.2086833,449.2964722,448.5507056,347.1511944,351.2512722,351.1449222,349.2470556,65.68,1.95
5/13/2017 11:00,64.03,6.26,3550.45714,496.63115,399.8410222,9.896573278,1.775322278,250.2440944,250.2991944,250.12325,299.9152778,299.7779333,299.9447722,299.6592,448.9584056,448.8199167,450.7690722,355.3142833,350.1031167,351.3508444,350.5030667,65.07,3.31
5/13/2017 12:00,64.03,6.26,4317.645117,433.6986556,398.6898611,9.790681722,1.698870333,250.1101778,250.0990778,249.9770167,299.9814889,299.9982222,299.89135,299.5878278,449.5711722,450.8967,452.3061556,349.7702389,350.6517944,351.7563278,351.8144222,62.8,3.330097155
5/13/2017 13:00,64.03,6.26,4522.869278,393.6112111,401.2775278,9.832859222,1.551757389,249.7896056,249.5790222,250.1010111,299.7775778,299.6998889,299.8151944,300.1012333,449.6397056,450.8721611,448.1484889,346.9698333,347.5506222,351.3339556,347.4221222,62.61,3.370069396
5/13/2017 14:00,64.03,6.26,4628.936894,507.5956333,399.3200167,10.0779455,1.691527833,250.41955,250.0277944,250.0776167,300.1205111,299.9661583,300.0793722,299.5612722,450.1034611,449.6104222,449.2440444,356.7676444,351.6627111,349.9097556,354.4693778,62.53479224,3.410041638
5/13/2017 15:00,64.03,6.26,3634.195545,519.7508,399.3819667,9.877613333,1.708367556,249.9619778,249.6583778,249.9545944,299.8503278,299.6642667,299.6737944,299.8308278,449.7715722,449.9620722,452.5940222,351.38415,350.4826778,350.2162111,348.8351278,62.38520776,3.450013879
5/13/2017 16:00,64.03,6.26,2908.097525,528.5185833,398.8739611,9.700482111,1.720642333,250.1428278,249.9250056,250.0240389,299.9236444,300.0337,300.1401333,300.01875,449.8790944,450.1391389,451.1260611,347.5320444,347.4515944,350.3313,348.7082167,62.31,3.489986121
5/13/2017 17:00,64.03,6.26,3982.768722,508.5365611,400.7256167,9.620357,1.690612556,249.9976833,250.1631333,250.0753444,299.9760944,300.00575,299.9851833,300.0590722,451.3553944,450.3822833,449.7523278,350.1761722,351.5192333,349.0750167,349.7169889,62.55,3.529958362
5/13/2017 18:00,64.03,6.26,3262.415717,526.7239,399.5684667,9.90932,1.717070778,249.9795778,250.5104611,249.9841222,299.9226778,299.9432833,299.8935722,300.0175278,450.2735722,450.0729556,449.0971556,348.2163667,349.7395278,348.6809389,350.5178556,63.42,3.569930604
5/13/2017 19:00,64.03,6.26,3438.913611,518.4599222,400.7994444,9.422605111,1.706423944,249.8543167,250.1826889,249.9948667,299.8800722,299.8351222,299.6678556,299.9793556,449.7579722,450.1009833,448.0615667,349.6916111,349.2778389,350.3220056,348.0864444,62.38,3.609902845
5/13/2017 20:00,64.03,6.26,3461.596417,498.4163389,399.7691389,9.434647056,1.678919278,250.04125,250.0721556,249.9987167,299.9336278,299.7385333,300.1677444,299.8946222,449.9685167,449.2071611,448.0519,348.5104222,348.7182722,349.78605,346.8410278,64.17,3.63
5/13/2017 21:00,64.03,6.26,2989.34318,500.5157722,401.8843504,9.425382278,1.6495455,249.9187222,249.8220778,250.0652889,299.9301222,299.9420333,299.9886889,300.03315,450.2409222,449.50555,448.5602722,347.4593333,346.4958167,350.1893444,346.55205,64.01,3.79
5/13/2017 22:00,64.03,6.26,3333.847783,457.2965611,414.5325167,9.348121389,1.583667889,250.0907111,250.2403,250.0966111,299.9097278,299.9507278,299.9575278,299.9912333,449.0220833,449.9342222,450.0312444,345.37325,351.1162056,350.7600056,349.0458778,64.15,4.12
5/13/2017 23:00,64.03,6.26,3367.971311,515.0166611,413.6679609,9.348155889,1.641578556,250.0802889,250.1731667,250.0626,299.9900111,299.9011167,300.2522778,300.0149222,449.9361056,449.5900222,450.5716833,352.2643722,349.0826,350.6441,350.6581278,65.3,2.19
5/14/2017 0:00,64.03,6.26,3824.951156,536.8898444,414.7957889,9.515547944,1.654654833,250.0307722,250.09665,250.0985944,299.9561389,299.9517222,299.9997222,300.0504444,450.0702389,451.0742611,450.39515,352.7093556,349.7225111,350.4002278,351.8651778,64.41,2.6
5/14/2017 1:00,64.03,6.26,3897.542911,540.6589278,415.9236169,9.715456722,1.652229444,250.0647611,250.0849056,250.0173222,299.7700889,300.06715,299.9207722,300.0782333,450.0314222,449.4644278,451.4803111,350.0815111,351.4049,348.2367889,351.7585222,65.42,1.86
5/14/2017 2:00,64.03,6.26,3959.835614,548.6226333,417.0514449,10.02873372,1.657618778,249.9035278,250.0202833,249.9512556,299.9663278,299.9704056,299.6747611,299.8513056,449.0038222,450.2585333,452.6357833,352.8082278,349.8048111,350.4464389,351.3979722,64.59,1.8
5/14/2017 3:00,64.03,6.26,3408.360958,523.8112444,414.2063336,9.880881611,1.643526444,250.1794667,250.1483667,250.1346333,299.9976389,300.0284167,300.0966889,299.9486444,450.1005222,449.4131278,450.0324389,350.0059667,351.2294556,349.9835056,349.6514167,65.06,1.8
5/14/2017 4:00,64.03,6.26,3798.481111,503.1510167,393.8028989,9.611767389,1.626498944,250.10215,250.4383667,250.1121333,299.8911778,299.9622278,300.0155944,299.9479944,450.3503778,450.5845222,450.4228111,350.6348056,350.1907833,350.6070889,349.0536722,64.93,3.41
5/14/2017 5:00,64.03,6.26,3852.682056,506.5859,417.7119694,9.825773611,1.634811944,249.9836833,250.2076389,250.0178,299.7937,299.8243722,299.8425056,299.9547833,449.1228778,449.3115944,447.2576389,348.86615,350.2441389,351.2297833,349.2516,64.38,1.65
5/14/2017 6:00,64.03,6.26,3517.1165,505.9683778,408.6752362,9.982987944,1.661612222,250.0643556,249.9734444,250.0668278,299.9302722,299.9229556,299.9438056,299.8574944,450.1970167,450.3536056,450.92635,351.2354167,350.07495,349.81355,350.4942278,66.68,1.29
5/14/2017 7:00,64.03,6.26,3508.862952,505.5996611,401.0587389,9.470191944,1.687882667,249.9433833,248.4652556,249.9984167,299.8694333,299.7300389,299.8821,300.0428,450.0115833,449.1399889,447.7982056,348.7642667,349.2725111,349.7567667,349.6393111,66.04,1.28
5/14/2017 8:00,64.03,6.26,3830.554719,472.9905861,401.4207956,9.369279722,1.661890778,250.2037889,250.3163444,250.0481056,299.9598222,300.0049444,300.0598333,299.9604278,480.5695167,487.4260944,478.0173861,343.6063528,347.1679778,350.9734722,347.4480667,65.27,1.75
5/14/2017 9:00,64.03,6.26,3633.156789,500.1804722,400.4823571,9.449995778,1.715781444,249.9754444,250.2758167,250.0373333,299.9549556,299.9791722,299.9878278,299.9149,449.8243389,448.5623111,456.6040444,358.6924778,352.0126056,351.3397222,353.4977056,65.54,1.3
5/14/2017 10:00,64.03,6.26,3596.500383,471.9690889,401.19095,9.613311667,1.693840111,250.0503667,249.8104444,250.0773889,299.9016611,299.97595,299.9781222,299.8193056,449.9268444,448.9376111,450.71715,349.6723333,351.7909722,350.0269944,350.8850056,65.42,1.65
5/14/2017 11:00,64.03,6.26,3722.381633,435.2854444,399.9323333,9.784607611,1.649876333,250.08435,250.0438722,249.9515778,299.9690278,299.8082833,299.8736389,299.9762278,450.2853889,450.7289667,449.9308278,346.8819667,348.1450944,350.7958389,347.8817778,65.03,1.66
5/14/2017 12:00,64.03,6.26,3790.564042,461.5438778,398.9159889,9.848276222,1.702315389,250.0091611,249.5850833,250.1042389,299.9748611,299.9283833,299.6463,299.9387444,449.4206444,450.336225,450.1678333,350.9160944,350.2987,349.5723611,348.9179833,66.82,1.91
5/14/2017 13:00,64.03,6.26,3766.148428,540.1365,399.8816056,9.744256111,1.775576944,249.9654444,249.9781611,249.9547111,299.8832667,299.8496222,299.8221056,299.9785333,450.4076222,448.32285,450.97485,350.7957333,350.2176167,352.1733778,350.7357,64.87,2.03
5/14/2017 14:00,64.03,6.26,4257.725528,575.5401222,400.7987167,9.811362,1.787692778,250.0326556,249.6216444,249.9232444,299.8952278,300.0538111,299.9854167,299.9343278,451.0328,449.7509833,454.3777667,352.2346056,352.7060944,354.0992389,351.4774111,64.67,2.29
5/14/2017 15:00,64.03,6.26,3926.909103,539.84935,400.4212556,9.953060778,1.733402056,250.1220722,251.2290083,250.15535,299.9711278,299.9821222,299.9160944,299.8743167,449.9279667,450.9448889,451.1492444,352.9575833,354.1797444,351.1414056,353.6322444,64.07,2.68
5/14/2017 16:00,64.03,6.26,3916.929431,464.6916417,404.1712333,9.901228111,1.631647917,250.0272444,249.7326,250.0259722,299.9139667,299.9249944,299.9683611,299.8453389,452.9800944,452.43415,446.3013056,349.7821,347.9573722,350.1347778,344.5582833,64.36,3.41
5/14/2017 17:00,64.03,6.26,4145.144444,453.5827778,409.7115026,9.893104611,1.573679,250.0976944,250.3036056,250.2067611,299.9335,300.2427667,300.1503333,299.9905222,448.8373556,449.4178444,445.9096056,342.6021778,343.1878222,351.3675222,346.5339056,65.55,2.26
5/14/2017 18:00,64.03,6.26,3205.251728,551.4298444,414.2554682,9.918194722,1.655107556,250.1641278,250.5532111,250.0421944,299.8960778,299.9662056,299.9788611,299.8138944,450.5590556,449.9568889,450.4993833,353.2735278,350.8307,350.5577056,350.3479556,63.47,2.73
5/14/2017 19:00,64.03,6.26,3407.220178,480.8982222,415.6424986,9.783964167,1.606741889,250.0656556,249.9949611,250.0749389,299.9120722,299.81445,299.9219167,300.0153444,450.8631056,449.2107889,451.6339278,355.7131611,355.0697778,351.3020278,356.1304333,64.48,2.5
5/14/2017 20:00,64.03,6.26,2753.771309,452.6014722,400.8779778,9.472371833,1.614062,250.0895167,249.9526278,250.0438056,299.8450889,299.9237,299.9351444,299.9247,450.7701,449.2951889,448.4704444,345.3617722,346.34675,348.9240389,344.2962889,64.78,2.36
5/14/2017 21:00,64.03,6.26,2337.554859,386.1498889,400.8406648,9.612956056,1.535539022,250.05915,250.0024778,250.1326611,299.9371389,300.0279222,299.8275167,299.9459722,450.1273778,450.0584333,450.6966556,345.6031278,347.2887389,348.5834889,348.0862167,63.23,4.63
5/14/2017 22:00,64.03,6.26,3897.484389,432.5214833,412.5315397,9.63372,1.522692601,249.9902389,248.4029056,250.0804278,299.87145,299.9553611,299.9068167,299.9981833,450.2760389,450.5436944,448.2868611,349.8446167,349.78135,350.6639944,349.9622167,63.23,4.04
5/14/2017 23:00,64.03,6.26,3747.195253,314.5235917,403.6908899,9.800979389,1.520681304,249.9545556,250.2027111,250.08015,299.8953444,299.94995,299.8551111,299.8797389,450.3606722,449.5941389,450.65635,344.9147667,348.9831889,349.5870556,346.6806944,63.75,3.61
5/15/2017 0:00,64.03,6.26,3712.465222,436.2168889,399.6454,9.827879667,1.60563249,250.0876944,250.2673667,250.0863222,299.8986444,299.8990278,299.9539222,300.0302611,450.40235,449.806,443.2864833,359.9784556,352.9620167,350.5634722,356.1299444,63.3,4.3
5/15/2017 1:00,64.03,6.26,3741.337268,583.5111722,404.8851502,9.759252667,1.733203,249.9455444,249.6844444,250.0806556,299.8849722,299.9745,299.8784111,299.8569444,450.5743056,450.0697111,450.9048889,349.9701444,349.2601111,351.0928444,349.7776333,64.12,2.71
5/15/2017 2:00,64.03,6.26,3273.037355,558.5602611,413.284341,9.792032333,1.678711278,250.0170111,250.0518111,250.0862056,299.8313722,299.99865,299.9537444,299.9501667,450.6250833,448.9082111,450.0966167,349.3082,348.4159778,349.6397167,349.2824,63.9,3.41
5/15/2017 3:00,64.03,6.26,3435.974611,510.7468333,403.5955893,9.334227667,1.681046,248.8844611,250.0510333,249.9509556,299.8049222,299.7725556,298.4098556,299.7573389,449.7832111,449.4374944,443.8614833,351.2669,350.6692333,349.6140722,350.0789889,64.62,2.28
5/15/2017 4:00,64.03,6.26,3457.179656,519.7605056,406.8800306,8.890590722,1.627046944,249.8964389,250.1748722,250.0968889,299.9396833,299.9882611,299.6881889,299.9247778,449.1697278,449.3301833,273.8223333,352.0772167,351.4898667,349.2185611,352.2192833,62.38,3.155
5/15/2017 5:00,64.03,6.26,3469.34445,484.88165,413.9961713,9.322349278,1.599448944,250.0013278,249.9761556,250.0152056,299.9840222,299.9306056,300.0018444,299.9023444,449.6520889,450.3684444,362.09065,346.7097278,347.2429444,349.9013222,346.9615722,64.17,4.03
5/15/2017 6:00,64.03,6.26,3804.716639,540.1829278,405.4064592,9.694522056,1.723831667,250.8459167,250.2473556,250.1588056,300.0508278,299.9935333,301.3516833,300.2125,450.5166833,450.7245333,454.1920833,351.5907889,349.83805,351.0094722,351.1174333,63.22,4.94
5/15/2017 7:00,64.03,6.26,3879.0685,551.4292333,400.3359389,9.845736667,1.747369667,249.3164556,248.3725917,250.0757833,299.7430389,299.6384222,298.9751444,299.9797833,453.1989444,449.3619222,442.3164833,350.7152278,352.3765389,350.8908722,353.4918778,63.12,5.03
5/15/2017 8:00,64.03,6.26,3481.879617,495.2613278,399.5313444,9.745617056,1.674829389,250.4468111,249.9745833,249.9696389,300.0532556,299.9559167,300.6788556,300.0111778,455.5218722,448.6550111,444.8140778,349.3281222,347.4586,351.9298222,345.1314722,62.6,3.86
5/15/2017 9:00,64.03,6.26,3683.444214,527.5922556,399.1459222,9.712530444,1.717583389,251.0350889,249.9497167,250.0424778,300.0390833,300.1168444,300.60225,300.0167611,449.64565,450.1374444,325.4870278,351.25295,352.7865167,353.0913778,353.1866611,62.77,5.05
5/15/2017 10:00,64.03,6.26,2326.131848,528.1065944,399.2018306,9.720753444,1.725171111,249.9970056,250.3391333,250.0014222,299.9037944,299.9618056,299.9269722,299.8707167,451.89625,452.6883389,215.9035444,349.2676667,346.0626778,349.9147056,345.4515056,62.76,4.9
5/15/2017 11:00,64.03,6.26,1775.14561,389.1524417,398.5719639,9.582548556,1.637170028,250.0509667,249.8107833,250.0876722,299.9570167,299.9121111,299.8763667,299.8868722,568.7453556,539.8714222,520.5872,356.5168972,352.2712,349.9208167,349.9791611,65.41,2.24
5/15/2017 12:00,64.03,6.26,2125.448741,451.8969611,399.7545278,9.431995944,1.623233833,250.1790889,250.4900778,250.1369556,299.8836444,300.0084056,299.9671056,299.9138667,451.4944833,448.9420556,209.7537139,349.5825056,347.6156722,349.6689722,345.6707833,65.45,1.96
5/15/2017 13:00,64.03,6.26,1279.477556,393.0133498,398.9942246,9.449900222,1.602397221,247.8547111,248.3538222,250.0729944,299.7841333,299.5535222,299.4456389,299.8042444,572.4237889,565.40005,831.5250007,355.4972444,352.1036278,355.7143778,354.4755222,64.39,2.49
5/15/2017 14:00,64.03,6.26,1996.726072,412.4439697,403.4804087,9.3200745,1.595259501,249.9556833,250.0713611,250.0270833,299.8287,299.8439389,299.9664722,299.8751722,746.5963056,518.2324694,848.9564265,353.9588361,350.1992167,351.8116722,351.2822111,63.84,3.1
5/15/2017 15:00,64.03,6.26,2569.166145,478.7622,400.9202056,9.125305667,1.658701778,252.5184222,250.2728333,250.1907222,300.1912861,300.2650917,300.61095,300.06885,450.3538944,447.6809944,423.1232654,344.4558194,346.1660333,349.7193444,345.9546167,63.74,1.9
5/15/2017 16:00,64.03,6.26,3126.62901,477.2600444,403.8903513,9.191539611,1.620617,250.0330889,249.9389833,250.08285,299.9336889,299.8661667,299.7239944,299.9050389,458.2857444,457.9558722,309.963879,352.5852778,351.5091833,350.6988056,351.8704222,64.45,2.26
5/15/2017 17:00,64.03,6.26,3031.931619,348.4627222,403.4871876,9.647999444,1.52620075,249.9479333,249.9484444,250.0040944,299.9561278,299.9620389,299.4687389,299.9308556,450.9042167,450.1944444,179.6983283,352.3394889,351.9594833,351.6031778,354.15995,64.41,1.67
5/15/2017 18:00,64.03,6.26,3360.729333,437.0931,399.8353722,9.790189,1.601060611,250.1318389,249.9547889,250.5856056,300.0123667,300.0442778,300.7503778,300.0236111,450.3935333,450.1005944,399.2771173,351.6169944,350.1651444,349.8328556,349.0173444,64.69,1.81
5/15/2017 19:00,64.03,6.26,3732.882667,501.4783889,400.2062333,9.580862944,1.711628056,250.0170222,249.8220778,250.0190111,299.7734889,299.8619778,299.7256667,299.8356167,453.1041833,449.5984944,268.0345994,339.9617361,345.1565944,351.9114,342.5873611,64.59,2.08
5/15/2017 20:00,64.03,6.26,3503.268333,487.4383583,399.6663944,9.724151611,1.708988167,250.0243167,250.2367222,249.9738944,299.9737111,300.0174444,299.7025611,299.9755222,451.2948944,450.6929389,263.8459987,366.1582333,356.4748528,354.8545111,359.5122306,64.31,1.89
5/15/2017 21:00,64.03,6.26,3177.012817,453.6403556,399.8501056,9.808968444,1.668774389,250.0454778,249.9763167,250.1471333,299.9662222,299.9973833,299.9698778,299.98965,450.6368056,449.9244833,510.2878735,343.0553389,344.1534833,349.8224278,342.6090667,64.67,1.89
5/15/2017 22:00,64.03,6.26,3197.964792,410.2206722,400.6148389,9.503760389,1.620380222,250.0098,250.2041389,250.0728944,300.0014278,300.0635056,300.3127167,299.914,449.9929944,449.9765778,749.6466233,344.2950611,348.0191889,349.2142889,346.1580667,64.64,1.84
5/15/2017 23:00,64.03,6.26,3310.454556,401.8798833,400.0302278,9.462269944,1.631206944,250.0041167,249.9381333,250.0235889,299.8956389,299.9434667,299.6402111,299.9536556,449.49255,449.6444167,177.1186981,349.9438252,349.5909278,350.0901056,348.9609444,63.89,1.82
5/16/2017 0:00,64.03,6.26,3339.542547,325.6872528,401.0248278,9.589543833,1.558989472,250.0470722,250.1103778,250.0790778,299.8397278,299.8321333,300.1631,299.8373889,448.9484,449.6321889,554.192524,297.456697,352.3410667,348.3245111,349.8565333,64.41,2.2
5/16/2017 1:00,64.03,6.26,2742.441108,354.6443,399.9771611,9.574503222,1.550649231,250.0779,250.0583222,250.0475167,299.9382556,299.9229722,300.1555222,300.0124889,449.6371556,449.5432833,778.1497812,360.7350833,350.33965,350.3287778,354.3159389,65.07,2.1
5/16/2017 2:00,64.03,6.26,2702.711166,344.7786667,401.0210083,9.563757111,1.520590102,250.0284667,250.6180444,250.0398333,300.0409389,299.9808833,300.2347056,300.0528556,452.33355,450.2867667,599.805829,346.3901111,348.2998611,348.3650944,349.2978278,65.65,1.71
5/16/2017 3:00,64.03,6.26,2896.508161,332.9991,400.9888111,9.479967944,1.521380909,250.0141278,250.0837611,250.0827333,299.8696389,299.9807,299.7318444,300.0184556,450.0682556,448.3932778,343.5932278,357.0559389,351.7050722,346.1826889,355.0405556,65.33,1.02
5/16/2017 4:00,64.03,6.26,3827.905389,399.4153056,400.4915667,9.546583722,1.579171536,249.9980333,250.1305889,250.1116889,299.9298444,299.8169833,299.7262611,299.9649,454.1669139,451.8773222,164.6573195,351.7056278,351.6380611,351.0564389,352.3113611,66.42,0.99
5/16/2017 5:00,64.03,6.26,3401.048091,482.7683944,400.40785,9.724623833,1.715107389,250.0181222,250.2365222,250.0825111,299.9008611,299.8305278,300.0055056,299.8787056,437.8360556,444.1899222,136.1795714,349.0721444,348.8942833,348.0432778,348.5563556,65.22,1.15
5/16/2017 6:00,64.03,6.26,3222.770161,453.4559833,400.4311167,9.748636889,1.700121778,250.0189778,250.7687111,250.1114167,299.92915,299.8901,299.9310889,299.9223222,449.3794167,450.0748611,138.0120585,348.0102778,348.8670167,347.69035,349.2694611,65.32,1.12
5/16/2017 7:00,64.03,6.26,3119.785033,399.7477667,400.1478611,9.546551778,1.624840889,249.9786111,251.3344,250.0720278,299.7798611,300.1457389,299.5991222,299.966,449.0383056,449.5862333,139.6931665,351.43885,351.9991111,345.7149333,349.7057111,65.0,1.14
5/16/2017 8:00,64.03,6.26,2813.683784,391.0546722,399.2541667,9.377763778,1.623765333,250.1681667,249.8563056,249.99085,299.9394167,299.991,299.9691,299.9724944,450.7487833,450.4655556,135.6794366,346.9263611,347.4430222,348.7523389,347.5352611,65.21,1.25
5/16/2017 9:00,64.03,6.26,2421.932958,397.5786833,398.8013056,9.574639333,1.635894944,249.9852333,249.9073611,250.1173278,299.9727611,299.8827444,300.3656833,299.9553611,448.5974056,449.5284278,135.2145058,355.5035778,353.9621611,350.862,354.6183056,63.76,1.88
5/16/2017 10:00,64.03,6.26,2347.823527,365.6979944,401.6807917,9.477365056,1.637510028,250.0179333,250.5081,250.0546833,299.8741444,299.8886556,300.3273222,299.85345,504.5639722,503.5919778,287.4530967,355.2417083,351.0906222,349.2019111,349.0797778,63.98,2.09
5/16/2017 11:00,64.03,6.26,2369.953618,387.0535944,401.1047611,9.2365515,1.650230917,250.0611611,250.0195222,250.0740722,299.9471389,299.7484611,299.8057556,299.8739556,535.3761944,543.7868056,372.4636885,326.1508333,350.8262556,407.1100333,314.5826611,64.35,1.74
5/16/2017 12:00,64.03,6.26,2879.096634,466.6644361,404.2641806,9.527854389,1.666239083,250.0750778,250.5774889,250.0795222,299.9032278,299.8865556,299.7654444,299.9927222,466.384,460.8314389,211.7118147,351.89905,350.6348278,349.9538222,352.4175889,64.09,2.65
5/16/2017 13:00,64.03,6.26,3122.944728,448.1609639,400.388075,9.686148667,1.64360525,250.0352778,250.0447556,249.9803556,299.9589222,299.9308167,300.0264667,299.9587722,464.8404389,461.3560611,164.7846528,353.2430222,352.42205,349.1837833,354.9682944,64.99,1.51
5/16/2017 14:00,64.03,6.26,3093.633189,442.8676806,405.2359806,9.734766,1.651352056,250.0016278,250.0913389,250.0943833,299.9724278,299.9879333,300.2906222,299.8597611,490.419,478.1155667,299.2626583,346.7638028,348.5190889,368.6616556,355.3653222,64.8,1.32
5/16/2017 15:00,64.03,6.26,2744.890206,426.66345,401.7893167,9.661659556,1.610258778,249.9845667,249.8258778,250.0241389,299.8572222,299.7610889,300.4187111,299.8345444,514.4111611,510.0020222,291.9177871,353.4294444,350.1655111,349.8505,347.8463389,64.57,1.79
5/16/2017 16:00,64.03,6.26,3937.183203,459.6197833,400.9034278,9.846224167,1.656730833,250.0758444,249.2980111,250.0882167,299.8022722,299.7812333,299.4618722,299.8756,449.4898667,449.4363,147.0269299,350.7267167,350.0575389,349.5029333,350.3569667,64.71,1.55
5/16/2017 17:00,64.03,6.26,3403.266229,431.9910222,400.8843667,10.11250333,1.648049333,250.0025611,250.7432278,250.0482833,299.9291278,299.9022556,299.8957056,299.9460611,451.27825,449.5921389,149.0126624,350.6907556,349.4801833,348.7466556,348.7648278,64.66,1.6
5/16/2017 18:00,64.03,6.26,4059.992667,429.0622,399.8482389,9.947542667,1.679529944,249.9920056,250.4944111,250.0108111,299.9359111,300.0212667,299.7177,299.9296667,449.3775611,449.9872167,150.9983949,348.4866889,349.92885,350.22505,350.7970278,64.60765155,1.698415086
5/16/2017 19:00,64.03,6.26,3610.607314,395.0998778,401.2889472,9.801180833,1.645415667,249.9484944,249.59095,249.9618167,299.7745,299.8944389,299.8788389,299.9120833,508.3794861,501.52015,563.8149776,353.3214167,351.3060056,348.6156556,350.5407111,64.50353309,1.894157797
5/16/2017 20:00,64.03,6.26,3186.494103,366.9979056,398.4446278,9.837443278,1.596139222,250.0177833,249.8452778,250.1398889,299.7588944,299.8021111,299.8606611,299.8889833,450.9860444,450.2635944,821.2433391,350.1442389,348.5946167,349.3081278,349.9635,64.39941462,2.089900509
5/16/2017 21:00,64.03,6.26,3222.517233,414.1219056,399.5942833,9.554045167,1.570587667,250.0495222,249.6536111,250.0705333,299.9308111,299.4786,299.9473167,299.8710056,449.3673389,449.6234056,615.4877097,348.6132556,350.0389389,349.0452333,349.7774444,64.29529616,2.285643221
5/16/2017 22:00,64.03,6.26,3427.212222,474.1674056,400.0464278,9.346449833,1.643932833,250.0728944,251.8687,249.8996389,299.9049278,299.9194444,299.4433278,299.95145,448.9012333,449.2333889,441.6674738,346.2011778,347.4098278,348.6901556,345.28585,64.1911777,2.481385932
5/16/2017 23:00,64.03,6.26,3459.778597,499.2442833,400.2594778,9.460175556,1.677109167,250.0775556,249.8813667,250.0118333,299.8973278,299.7761111,299.7529444,300.1829333,450.6945556,450.6523389,882.1462075,357.5862667,353.3409667,349.0094278,355.0435333,64.08705923,2.677128644
5/17/2017 0:00,64.03,6.26,3501.557778,507.8724222,399.59725,9.616392444,1.691226667,250.1087944,250.0164444,250.0015444,299.9112944,300.0287444,300.2512056,300.1374444,450.0120167,449.61185,881.1887175,347.5844167,346.4298556,349.5434222,346.9910556,63.98294077,2.872871356
5/17/2017 1:00,64.03,6.26,3520.005383,539.7094889,404.8664222,9.7773715,1.680572111,250.0851778,249.8431556,250.0837111,299.9406167,299.9409778,299.51265,299.9439111,449.7371556,449.8080667,880.2312275,350.8881,351.0810667,351.2296111,350.1095389,63.8788223,3.068614068
5/17/2017 2:00,64.03,6.26,3563.786556,469.1992,385.4830694,9.685873833,1.664441667,250.0526556,250.0554389,249.9910778,299.8440889,299.8980333,299.8962,299.98185,450.6005444,449.3796444,879.2737375,351.4509556,350.2463,348.7823333,349.4716056,63.77470384,3.264356779
5/17/2017 3:00,64.03,6.26,3348.311167,549.2566,408.5465694,9.488083278,1.730308056,250.0486167,248.2346528,250.0265556,299.7561667,300.3110278,300.4074833,299.8696833,449.70815,449.9394111,878.3162475,353.31115,352.61665,350.1882056,350.10095,63.67058538,3.460099491
5/17/2017 4:00,64.03,6.26,3523.117556,510.0170056,394.8360972,9.537699833,1.703307722,250.0688222,250.5673,250.0060111,299.9484167,300.2629056,300.0472722,299.9249667,449.8965167,449.2446,877.3587575,350.3039722,348.9840167,350.93605,351.5468167,63.56646691,3.655842203
5/17/2017 5:00,64.03,6.26,3235.184912,522.4506556,400.3443111,9.772094056,1.70883,250.0101333,250.0007667,249.9642444,299.7984333,300.0324389,299.9700444,299.9724056,450.7821111,450.0909444,876.4012676,348.4490778,346.5115778,349.9445722,346.5942056,63.46234845,3.851584914
5/17/2017 6:00,64.03,6.26,2872.588642,503.9407667,398.9702222,9.877363611,1.686248778,250.0451222,250.1416056,249.9817,299.8600722,299.7844389,299.8306667,299.8643,450.4332611,450.1275056,875.4437776,350.3742167,350.8980611,349.2746167,348.9986667,63.41,3.95
5/17/2017 7:00,64.03,6.26,1985.838416,481.2792167,399.1146926,9.593200833,1.6570365,249.9531222,248.5355056,249.9705833,299.9113889,299.9109556,300.0400278,299.7376167,460.7638556,463.0497278,874.4862876,352.2253944,352.8342167,351.5513667,352.5636278,64.12,3.68
5/17/2017 8:00,64.03,6.26,2885.907528,432.3989556,403.7717574,9.508698278,1.631560833,250.0956389,249.3591167,250.0043778,299.9075722,299.9157778,299.5755944,299.8821222,538.8920278,538.0383556,873.5287976,350.64235,347.2098833,356.9253389,345.9688444,64.93,1.91
5/17/2017 9:00,64.03,6.26,3552.454556,512.5001389,399.7312556,9.807372,1.696553111,250.1245778,249.8083222,250.0314889,299.9000833,300.1129111,299.8192389,299.7697111,449.3308944,450.1466389,872.5713076,353.3831722,353.6251278,352.2840444,354.5289389,66.13,2.11
5/17/2017 10:00,64.03,6.26,3653.467556,531.0564111,400.7455667,10.03422439,1.726175194,249.8102722,250.0251889,250.2092278,299.7610889,299.8327889,299.5021889,299.8094056,450.48335,450.2337611,871.6138176,356.5819222,349.9069667,360.7160222,351.3665944,64.84,2.66
